41201,佐賀県佐賀市,41,久保泉公民館,佐賀県佐賀市久保泉町川久保1363-1,1,1,,,,,1,,1,33.319294,130.324934,
41201,佐賀県佐賀市,42,久保泉小学校,佐賀県佐賀市久保泉町川久保1357-1,1,1,,1,,,1,,1,33.320492,130.325253,
41201,佐賀県佐賀市,43,金泉中学校,佐賀県佐賀市久保泉町上和泉2361-1,1,1,,1,,,1,,1,33.308287,130.314599,
41201,佐賀県佐賀市,44,蓮池公民館,佐賀県佐賀市蓮池町蓮池6-49,,,1,1,1,,,,1,33.245748,130.360071,
41201,佐賀県佐賀市,45,小中一貫校芙蓉校,佐賀県佐賀市蓮池町小松1000,1,,1,1,1,,1,,1,33.250281,130.364793,
41201,佐賀県佐賀市,46,新栄公民館,佐賀県佐賀市鍋島町八戸1285-3,1,,1,1,1,,1,,1,33.2539100802345,130.271915063583,
41201,佐賀県佐賀市,47,新栄小学校,佐賀県佐賀市新栄東2-6-34,1,,1,1,1,,1,,1,33.255766,130.275151,
41201,佐賀県佐賀市,48,佐賀北高等学校,佐賀県佐賀市天祐2-6-1,1,,1,1,1,,1,,1,33.257885,130.278922,
41201,佐賀県佐賀市,49,佐賀工業高等学校,佐賀県佐賀市緑小路1-1,1,,1,1,,,1,,1,33.257782,130.285333,
41201,佐賀県佐賀市,50,佐賀少年刑務所,佐賀県佐賀市新生町2-1,1,,1,1,1,,1,,1,33.2522649571681,130.278715008659,
41201,佐賀県佐賀市,51,若楠公民館,佐賀県佐賀市若楠2-13-1,1,,,1,,,1,,1,33.2770812941942,130.286392002956,
41201,佐賀県佐賀市,52,若楠小学校,佐賀県佐賀市若宮3-2-1,1,,,1,,,1,,1,33.275807,130.286623,
41201,佐賀県佐賀市,53,城北中学校,佐賀県佐賀市高木瀬西3-1-50,1,,,1,,,1,,1,33.282398,130.285127,
41201,佐賀県佐賀市,54,開成公民館,佐賀県佐賀市鍋島町森田27-4,1,,,1,1,,1,,1,33.268152,130.270522,
41201,佐賀県佐賀市,55,開成小学校,佐賀県佐賀市鍋島町森田35-1,1,,,1,1,,1,,1,33.269515,130.269768,
41201,佐賀県佐賀市,56,諸富北小学校,佐賀県佐賀市諸富町大堂990,1,,1,1,1,,1,,1,33.234604,130.356186,
41201,佐賀県佐賀市,57,諸富中学校,佐賀県佐賀市諸富町徳富2058-3,1,,1,1,1,,1,,1,33.224164,130.355357,
41201,佐賀県佐賀市,58,諸富文化体育館,佐賀県佐賀市諸富町諸富津52,1,,1,1,1,,1,,1,33.221608,130.354552,
41201,佐賀県佐賀市,59,諸富町公民館,佐賀県佐賀市諸富町諸富津7,1,,1,1,1,,1,,1,33.22446894,130.3525014,
41201,佐賀県佐賀市,60,諸富南小学校,佐賀県佐賀市諸富町為重920-1,1,,1,1,1,,1,,1,33.219059,130.34535,
41201,佐賀県佐賀市,61,佐賀市産業振興会館,佐賀県佐賀市諸富町為重529-5,1,,1,1,1,,1,,1,33.221771,130.353755,
41201,佐賀県佐賀市,62,春日公民館,佐賀県佐賀市大和町尼寺1875,,1,,1,,,,,1,33.311136,130.277439,
41201,佐賀県佐賀市,63,春日小学校,佐賀県佐賀市大和町尼寺1439,1,1,,1,,,1,,1,33.312175,130.282964,
41201,佐賀県佐賀市,64,高志館高等学校,佐賀県佐賀市大和町尼寺1698,1,1,,1,,,1,,1,33.314241,130.277566,
41201,佐賀県佐賀市,65,さが水ものがたり館,佐賀県佐賀市大和町尼寺　石井樋公園内,1,1,,1,,,1,,1,33.303043,130.274303,
41201,佐賀県佐賀市,66,春日北公民館,佐賀県佐賀市大和町久池井1756-1,1,1,,1,,,1,,1,33.320512,130.286857,
41201,佐賀県佐賀市,67,春日北小学校,佐賀県佐賀市大和町久池井1777-1,1,1,,1,,,1,,1,33.320448,130.285857,
41201,佐賀県佐賀市,68,川上公民館,佐賀県佐賀市大和町川上2480-2,1,1,,1,,,1,,1,33.310362,130.258462,
41201,佐賀県佐賀市,69,川上小学校,佐賀県佐賀市大和町東山田1807-1,1,1,,1,,,1,,1,33.305383,130.254431,
41201,佐賀県佐賀市,70,大和中学校,佐賀県佐賀市大和町東山田3554-1,,1,,1,,,,,1,33.310499,130.267768,
41201,佐賀県佐賀市,71,大和勤労者体育センター,佐賀県佐賀市大和町川上3294,1,1,,1,,,1,,1,33.310235,130.257518,
41201,佐賀県佐賀市,72,松梅公民館,佐賀県佐賀市大和町松瀬2530-1,1,1,,1,,,1,,1,33.3651415653572,130.256281346142,
41201,佐賀県佐賀市,73,小中一貫校松梅校,佐賀県佐賀市大和町松瀬2090-1,1,1,,1,,,1,,1,33.366251,130.26125,
41201,佐賀県佐賀市,74,富士北部コミュニティセンター,佐賀県佐賀市富士町中原488-1,1,1,,1,,,1,,1,33.432436,130.202678,
41201,佐賀県佐賀市,75,小中一貫校北山校,佐賀県佐賀市富士町中原342-2,1,1,,1,,,1,,1,33.431042,130.201334,
41201,佐賀県佐賀市,76,北山東部小学校,佐賀県佐賀市富士町古場1514-2,1,1,,1,,,1,,1,33.440771,130.24952,
41201,佐賀県佐賀市,77,富士公民館,佐賀県佐賀市富士町古湯2624,1,1,,1,,,1,,1,33.373856,130.206078,
41201,佐賀県佐賀市,78,富士南部コミュニティセンター,佐賀県佐賀市富士町内野40-2,1,1,,1,,,1,,1,33.360226,130.250723,
41201,佐賀県佐賀市,79,小中一貫校富士校小学部,佐賀県佐賀市富士町小副川1339-3,1,1,,1,,,1,,1,33.364943131025,130.235781946453,
41201,佐賀県佐賀市,80,小中一貫校富士校中学部,佐賀県佐賀市富士町古湯898,1,1,,1,,,1,,1,33.375208,130.208134,
41201,佐賀県佐賀市,81,三瀬公民館,佐賀県佐賀市三瀬村三瀬2762-2,1,,,1,,,1,,1,33.431801,130.278858,
41201,佐賀県佐賀市,82,三瀬保健センター,佐賀県佐賀市三瀬村藤原3882-6,1,1,,1,,,1,,1,33.42101,130.275993,
41201,佐賀県佐賀市,83,小中一貫校三瀬校,佐賀県佐賀市三瀬村三瀬2789,1,,,1,,,1,,1,33.433112,130.276422,
41201,佐賀県佐賀市,84,三瀬勤労福祉センター,佐賀県佐賀市三瀬村三瀬2700-1,1,1,,1,,,1,,1,33.432463,130.279836,
41201,佐賀県佐賀市,85,南川副公民館,佐賀県佐賀市川副町鹿江422-1,1,,1,1,,,1,,1,33.192357,130.321309,
41201,佐賀県佐賀市,86,川副保健センター,佐賀県佐賀市川副町鹿江442,1,,1,1,,,1,,1,33.192764,130.321025,
41201,佐賀県佐賀市,87,南川副小学校,佐賀県佐賀市川副町鹿江674,1,,1,1,,,1,,1,33.190165,130.318873,
41201,佐賀県佐賀市,88,川副中学校,佐賀県佐賀市川副町鹿江710,1,,1,1,,,1,,1,33.195044,130.318515,
41201,佐賀県佐賀市,89,スポーツパーク川副武道館,佐賀県佐賀市川副町鹿江700,1,,1,1,,,1,,1,33.192157,130.31845,
41201,佐賀県佐賀市,90,スポーツパーク川副体育センター,佐賀県佐賀市川副町鹿江700,1,,1,,,,1,,1,33.192705,130.318299,
41201,佐賀県佐賀市,91,川副児童館,佐賀県佐賀市川副町鹿江442,1,,1,1,,,1,,1,33.192787,130.321373,
41201,佐賀県佐賀市,92,西川副公民館,佐賀県佐賀市川副町西古賀260-1,1,,1,,,,1,,1,33.210702,130.312013,
41201,佐賀県佐賀市,93,西川副小学校,佐賀県佐賀市川副町西古賀979,1,,1,1,,,1,,1,33.207425,130.31161,
41201,佐賀県佐賀市,94,中川副公民館,佐賀県佐賀市川副町早津江津398-2,1,,1,,,,1,,1,33.207572,130.337903,
41201,佐賀県佐賀市,95,中川副小学校,佐賀県佐賀市川副町福富1316,1,,1,1,,,1,,1,33.209933,130.333407,
41201,佐賀県佐賀市,96,大詫間公民館,佐賀県佐賀市川副町大詫間560-1,1,,1,1,,,1,,1,33.178659,130.343081,
41201,佐賀県佐賀市,97,大詫間小学校,佐賀県佐賀市川副町大詫間496,1,,,1,,,1,,1,33.179482,130.343092,
41201,佐賀県佐賀市,98,東与賀保健福祉センター,佐賀県佐賀市東与賀町下古賀1193,1,,1,1,1,,1,,1,33.208108,130.289039,
41201,佐賀県佐賀市,99,東与賀小学校,佐賀県佐賀市東与賀町田中453,1,,1,1,1,,1,,1,33.208844,130.286324,
41201,佐賀県佐賀市,100,東与賀中学校,佐賀県佐賀市東与賀町下古賀1127-1,1,,1,1,1,,1,,1,33.209855,130.289202,
41201,佐賀県佐賀市,101,東与賀農村環境改善センター,佐賀県佐賀市東与賀町田中425,1,,1,1,1,,1,,1,33.20965,130.285765,
41201,佐賀県佐賀市,102,東与賀文化ホール,佐賀県佐賀市東与賀町下古賀1228-3,1,,1,1,1,,1,,1,33.207974,130.287727,
41201,佐賀県佐賀市,103,久保田保健センター,佐賀県佐賀市久保田町新田3323,1,,1,1,1,,1,,1,33.232716,130.236716,
41201,佐賀県佐賀市,104,小中一貫校思斉館(小学校),佐賀県佐賀市久保田町新田1207,1,,1,1,1,,1,,1,33.23393781,130.2381577,
41201,佐賀県佐賀市,105,小中一貫校思斉館(中学校),佐賀県佐賀市久保田町新田1217,1,,1,1,1,,1,,1,33.23415676,130.2370488,
41201,佐賀県佐賀市,106,久保田農村環境改善センター,佐賀県佐賀市久保田町新田3323-3,1,,1,1,1,,1,,1,33.232569,130.237428,
41201,佐賀県佐賀市,107,久保田老人福祉センター,佐賀県佐賀市久保田町新田3323,1,,1,1,1,,1,,1,33.232483,130.236775,
41201,佐賀県佐賀市,108,久保田農村高齢者交流施設,佐賀県佐賀市久保田町新田3323,1,,1,,1,,1,,1,33.232881,130.236706,
41201,佐賀県佐賀市,109,王子マテリア体育館,佐賀県佐賀市久保田町久保田1,1,,1,,1,,1,,1,33.254301,130.228269,
41201,佐賀県佐賀市,110,"佐賀市健康運動センター サッカー・ラグビー場",佐賀県佐賀市高木瀬町長瀬2553,1,1,,1,1,,1,,,33.296459,130.295267,
41203,佐賀県鳥栖市,1,鳥栖小学校,佐賀県鳥栖市元町1162,1,,,1,,1,,,1,33.368064,130.510091,
41203,佐賀県鳥栖市,2,鳥栖北小学校,佐賀県鳥栖市本町3-1468-1,1,,,1,,1,,,1,33.378539,130.510296,
41203,佐賀県鳥栖市,3,鳥栖中学校,佐賀県鳥栖市本町2-104-1,1,,,1,,1,,,1,33.375425,130.511216,
41203,佐賀県鳥栖市,4,田代小学校,佐賀県鳥栖市田代上町301-1,1,1,,1,,1,,,1,33.391106,130.52116,
41203,佐賀県鳥栖市,5,田代中学校,佐賀県鳥栖市田代外町651-1,1,1,,1,,1,,,1,33.386446,130.517093,
41203,佐賀県鳥栖市,6,弥生が丘小学校,佐賀県鳥栖市弥生が丘4-329,1,1,,1,,1,,,1,33.407072,130.516649,
41203,佐賀県鳥栖市,7,若葉小学校,佐賀県鳥栖市古賀町480-2,1,1,,1,,1,,,1,33.384386,130.502022,
41203,佐賀県鳥栖市,8,基里小学校,佐賀県鳥栖市曽根崎町1521-1,1,1,,1,,1,,,1,33.377527,130.528032,
41203,佐賀県鳥栖市,9,基里中学校,佐賀県鳥栖市原町672-1,1,1,,1,,1,,,1,33.378289,130.534299,
41203,佐賀県鳥栖市,10,麓小学校,佐賀県鳥栖市山浦町2253-1,1,1,,1,,1,,,1,33.375599,130.48238,
41203,佐賀県鳥栖市,11,鳥栖西中学校,佐賀県鳥栖市蔵上町77-1,1,1,,1,,1,,,1,33.36807,130.495084,
41203,佐賀県鳥栖市,12,旭小学校,佐賀県鳥栖市村田町109-1,1,1,,1,,1,,,1,33.350754,130.488518,
41204,佐賀県多久市,1,中央公園,佐賀県多久市北多久町大字小侍286-24,1,1,,1,,1,1,,,33.293006229235,130.09997202287,
41204,佐賀県多久市,2,北部公園,佐賀県多久市北多久町大字小侍48,1,1,,1,,1,1,,,33.285819081367,130.11033215699,
41204,佐賀県多久市,3,みどりが丘公園,佐賀県多久市多久町7071-341,1,1,,1,,1,1,,,33.28251848366,130.08991848178,
41204,佐賀県多久市,4,東部校運動場,佐賀県多久市東多久町大字別府3182,1,1,,1,,1,1,,,33.283749474423,130.15054892046,
41204,佐賀県多久市,5,中央校運動場,佐賀県多久市南多久町大字下多久2286-13,1,1,,1,,1,1,,,33.281679929194,130.11602916894,
41204,佐賀県多久市,6,多久北部運動広場,佐賀県多久市北多久町大字小侍45-3,1,1,,1,,1,1,,,33.286727126365,130.10786296785,
41204,佐賀県多久市,7,東部ふれあい運動広場,佐賀県多久市東多久町大字別府5232-1,1,1,,1,,1,1,,,33.286114311775,130.14208877662,
41204,佐賀県多久市,8,緑が丘運動広場,佐賀県多久市北多久町大字小侍1100-1,1,1,,1,,1,1,,,33.291031539993,130.09604735843,
41204,佐賀県多久市,9,西渓校西運動場,佐賀県多久市多久町1789-4,1,1,,1,,1,1,,,33.260303297791,130.0899895493,
41204,佐賀県多久市,10,西多久多目的運動広場,佐賀県多久市西多久町大字板屋7775-3,1,1,,1,,1,1,,,33.262852724511,130.05824649292,
41204,佐賀県多久市,11,緑が丘社会体育館,佐賀県多久市北多久町大字小侍1100-1,1,1,,1,,1,1,,1,33.292403658,130.09612782469,
41204,佐賀県多久市,12,多久市児童センター,"佐賀県多久市北多久町 大字小侍40-2",1,1,,1,,1,1,,1,33.28738108016375,130.10754681305244,
41204,佐賀県多久市,13,北多久社会体育館,佐賀県多久市北多久町大字多久原7025-2,1,1,,1,,1,1,,1,33.287184191768,130.1065188569,
41204,佐賀県多久市,14,中央校前期体育館,佐賀県多久市南多久町大字下多久2286-13,1,1,,1,,1,1,,1,33.282137373806,130.11813268899,
41205,佐賀県伊万里市,1,伊万里公民館,佐賀県伊万里市松島町350-4,1,1,1,1,1,1,1,1,1,33.278087,129.876193,
41205,佐賀県伊万里市,2,伊万里小学校グラウンド,佐賀県伊万里市脇田町1419-1,1,1,1,1,1,1,1,1,,33.282324,129.878899,
41205,佐賀県伊万里市,3,啓成中学校グラウンド,佐賀県伊万里市木須町131,1,1,1,1,1,1,1,1,,33.2848,129.874877,
41205,佐賀県伊万里市,4,市民センターお祭り広場,佐賀県伊万里市松島町391-1,1,1,1,1,1,1,1,1,,33.278657,129.876932,
41205,佐賀県伊万里市,5,牧島公民館,佐賀県伊万里市木須町5832-2,1,1,1,1,1,1,1,1,1,33.295962,129.855541,
41205,佐賀県伊万里市,6,牧島小学校グラウンド,佐賀県伊万里市瀬戸町216-1,1,1,1,1,1,1,1,1,,33.300292,129.857877,
41205,佐賀県伊万里市,7,大坪公民館,佐賀県伊万里市大坪町甲2863-1,1,1,1,1,1,1,1,1,1,33.274791,129.886718,
41205,佐賀県伊万里市,8,大坪小学校グラウンド,佐賀県伊万里市大坪町甲2501-3,1,1,1,1,1,1,1,1,,33.276554,129.887939,
41205,佐賀県伊万里市,9,伊万里中学校グラウンド,佐賀県伊万里市立花町4063-1,1,1,1,1,1,1,1,1,,33.275533,129.884569,
41205,佐賀県伊万里市,10,国見台公園,佐賀県伊万里市二里町大里甲2153-1,1,1,1,1,1,1,1,1,,33.267272,129.869903,
41205,佐賀県伊万里市,11,立花公民館,佐賀県伊万里市立花町1891-79,1,1,1,1,1,1,1,1,1,33.258467,129.883103,
41205,佐賀県伊万里市,12,立花小学校グラウンド,佐賀県伊万里市立花町1901-1,1,1,1,1,1,1,1,1,,33.259497,129.883592,
41205,佐賀県伊万里市,13,大川内公民館,佐賀県伊万里市大川内町丙2410-1,1,1,1,1,1,1,1,1,1,33.259709,129.895072,
41205,佐賀県伊万里市,14,大川内小学校グラウンド,佐賀県伊万里市大川内町甲3280-1,1,1,1,1,1,1,1,1,,33.257979,129.901747,
41205,佐賀県伊万里市,15,黒川公民館,佐賀県伊万里市黒川町塩屋504-1,1,1,1,1,1,1,1,1,1,33.33141,129.853341,
41205,佐賀県伊万里市,16,東黒川運動広場,佐賀県伊万里市黒川町畑川内2053-4,1,1,1,1,1,1,1,1,,33.338531,129.901397,
41205,佐賀県伊万里市,17,青嶺中学校グラウンド,佐賀県伊万里市黒川町福田66,1,1,1,1,1,1,1,1,,33.35283,129.855092,
41205,佐賀県伊万里市,18,波多津町コミュニティセンター,佐賀県伊万里市波多津町辻2989-5,1,1,1,1,1,1,1,1,1,33.372202806621,129.87198715065,
41205,佐賀県伊万里市,19,波多津小学校駐車場,佐賀県伊万里市波多津町筒井11,1,1,1,1,1,1,1,1,,33.379685,129.891881,
41205,佐賀県伊万里市,20,南波多公民館,佐賀県伊万里市南波多町井手野2685-1,1,1,1,1,1,1,1,1,1,33.312558,129.930794,
41205,佐賀県伊万里市,21,南波多郷学館グラウンド,佐賀県伊万里市南波多町井手野3100,1,1,1,1,1,1,1,1,,33.318376483392,129.92596835515,
41205,佐賀県伊万里市,22,旧南波多中学校グラウンド,佐賀県伊万里市南波多町井手野2900,1,1,1,1,1,1,1,1,,33.318107522463,129.92783517263,
41205,佐賀県伊万里市,23,大川町コミュニティセンター,佐賀県伊万里市大川町大川野3340-1,1,1,1,1,1,1,1,1,1,33.304961,129.972726,
41205,佐賀県伊万里市,24,大川小学校グラウンド,佐賀県伊万里市大川町大川野2050-1,1,1,1,1,1,1,1,1,,33.302718,129.971187,
41205,佐賀県伊万里市,25,東陵中学校グラウンド,佐賀県伊万里市松浦町提川200,1,1,1,1,1,1,1,1,,33.285051,129.964666,
41205,佐賀県伊万里市,26,大川運動広場,佐賀県伊万里市大川町大川野3340-1,1,1,1,1,1,1,1,1,,33.304372,129.972966,
41205,佐賀県伊万里市,27,松浦公民館,佐賀県伊万里市松浦町山形5490-2,1,1,1,1,1,1,1,1,1,33.267684,129.943217,
41205,佐賀県伊万里市,28,松浦小学校グラウンド,佐賀県伊万里市松浦町桃川4430-2,1,1,1,1,1,1,1,1,,33.268185,129.947768,
41205,佐賀県伊万里市,29,松浦運動広場,佐賀県伊万里市松浦町山形5490,1,1,1,1,1,1,1,1,,33.267278,129.943223,
41205,佐賀県伊万里市,30,二里公民館,佐賀県伊万里市二里町大里乙321-3,1,1,1,1,1,1,1,1,1,33.256731,129.854731,
41205,佐賀県伊万里市,31,二里小学校グラウンド,佐賀県伊万里市二里町大里乙284-1,1,1,1,1,1,1,1,1,,33.257551,129.855158,
41205,佐賀県伊万里市,32,国見中学校グラウンド,佐賀県伊万里市東山代町長浜1750,1,1,1,1,1,1,1,1,,33.267393,129.850956,
41205,佐賀県伊万里市,33,東山代公民館,佐賀県伊万里市東山代町里105,1,1,1,1,1,1,1,1,1,33.284877,129.835795,
41205,佐賀県伊万里市,34,東山代小学校グラウンド,佐賀県伊万里市東山代町里70-1,1,1,1,1,1,1,1,1,,33.284751,129.836741,
41205,佐賀県伊万里市,35,滝野小中学校グラウンド,佐賀県伊万里市東山代町滝川内3149,1,1,1,1,1,1,1,1,,33.279752,129.781918,
